episode_id,cart_position,pole_angle,cart_velocity,pole_angular_velocity,action,reward,next_cart_position,next_pole_angle,next_cart_velocity,next_pole_angular_velocity,terminated
1,0.12403149718322362,-0.0018017156339562726,-0.20613346906914023,-0.2772042728454286,-2.3104513,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
1,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,0.1558541,1.0,0.3317914985563037,-0.039757846116672435,0.07759091200599934,0.007194993408566965,False
1,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.26858336730961135,-0.1449821,1.0,0.10546246745181895,0.029963125847512706,0.022172641909317305,0.13602128052694676,False
1,0.1930871037885732,-0.012593802621644033,0.22367921666083782,0.00654024030211928,0.5542905,1.0,0.1939832783958755,-0.0009933924482820608,0.022172641909317305,0.007194993408566965,False
1,0.357843254537077,0.03202192709255269,0.022631406660718445,0.00654024030211928,-0.4096446,1.0,0.1939832783958755,-0.0015279626922444288,-0.3070779111074896,-0.17941988659459981,False
1,0.19111407789538706,-0.018881350078048264,0.4032123170198259,0.00654024030211928,-1.2512913,1.0,0.21094744094299117,0.005706188226721526,-0.026392550676668052,0.007194993408566965,False
1,0.1930871037885732,0.04037971308345111,-0.09530998144609132,0.00654024030211928,0.14384475,1.0,0.1939832783958755,-0.0015279626922444288,-0.2477183323485421,0.14729159670514985,False
1,0.1589838426514178,-0.037355519987840216,0.17793511875471965,0.00654024030211928,2.1744516,1.0,0.1939832783958755,-0.04475068420006968,0.022172641909317305,-0.32636577388125293,False
2,0.1930871037885732,-0.0018017156339562726,0.018073117630294334,0.4504089335513076,1.0941819,1.0,0.3075947655776756,-0.0015279626922444288,0.022172641909317305,-1.0048627070511023,False
2,0.1464236495404669,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,1.2170272,1.0,0.28818158651634607,0.006864715210942786,0.022172641909317305,-0.3993184467498588,False
2,0.2839877669402719,0.0060051689414154855,-0.3852568117559925,0.00654024030211928,-0.042711973,1.0,0.1939832783958755,-0.003071108287987478,0.06262782216327213,0.017826275121340704,False
2,0.2183911754220498,0.03857619897913672,0.24349258178644614,0.7693680946569217,-0.6858571,1.0,0.30953457038977944,-0.0015279626922444288,0.2732913752997356,-0.6693690348748272,False
2,0.1930871037885732,-0.0018017156339562726,0.21042609871379142,0.029903022827505482,-0.32969588,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
2,0.14548239708086333,-0.0018017156339562726,0.29621274472343817,0.00654024030211928,0.88021517,1.0,0.20758808487784935,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
2,0.1930871037885732,-0.0018017156339562726,0.38127170219597706,0.00654024030211928,-0.13736403,1.0,0.1939832783958755,0.0039392816598186105,0.1740683621356889,-0.4299209784603802,False
2,0.22668573631012473,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,0.041410327,1.0,0.1939832783958755,-0.03632980387060897,0.022172641909317305,0.2318447017670933,False
3,0.17710462255702844,-0.0018017156339562726,0.022631406660718445,0.008821980500677014,0.8846197,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
3,0.1930871037885732,0.025372551389116014,0.055245705936296276,-0.11294995748877314,1.9703504,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,-0.26289699798749877,False
3,0.1930871037885732,-0.013884981887584604,0.022631406660718445,-0.0942456172404206,-1.2545313,1.0,0.1939832783958755,-0.0015279626922444288,-0.0020309913838159263,0.3069025535283984,False
3,0.19730648971293754,-0.0018017156339562726,0.12522246538288972,0.00654024030211928,1.4179766,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,-0.7287759405826912,False
3,0.19626412047555034,-0.0018017156339562726,0.37681903588047716,0.5195482023446614,0.43503425,1.0,0.1939832783958755,-0.05972856969203516,0.022172641909317305,0.4825798176605827,False
3,0.19072350185154796,-0.022167694053636722,0.022631406660718445,0.00654024030211928,0.023745567,1.0,0.38774006829077856,-0.0015279626922444288,0.022172641909317305,0.5034624628506188,False
4,0.1930871037885732,-0.050744384088639856,-0.09241583199679411,-0.30904464647154767,-0.07106626,1.0,0.2245355542988109,0.046344247750575635,0.2433138441861452,0.007194993408566965,False
4,0.1930871037885732,-0.0018017156339562726,-0.00517406912130991,0.00654024030211928,0.539644,1.0,0.288598250598499,-0.0015279626922444288,0.164019642000057,0.007194993408566965,False
4,0.1930871037885732,-0.0018017156339562726,-0.050393438593579504,0.00654024030211928,-1.4655467,1.0,0.1939832783958755,0.0008270905415844313,0.03469400815960806,-0.8118345058530881,False
4,0.1930871037885732,-0.0018017156339562726,-0.23145607298275922,-0.34898321369237434,0.07599234,1.0,0.007497072756069395,0.026216153850658997,-0.20087178638715683,0.007194993408566965,False
4,0.06017024123466952,0.03891353076864642,0.022631406660718445,-0.44220285677358967,0.51130295,1.0,0.2271953460290678,-0.0463876195645625,0.022172641909317305,0.007194993408566965,False
5,0.1930871037885732,-0.0018017156339562726,-0.3103627121946615,0.0940559063982678,-1.2702303,1.0,0.01703518215881994,0.011995162271807918,0.022172641909317305,-0.6355555020481319,False
5,0.24048282608814314,0.0018776570019815196,-0.10055104510203684,-0.22897886630881706,-1.7466704,1.0,0.1939832783958755,-0.0015279626922444288,-0.04499317313054489,0.007194993408566965,False
5,0.22657093936954364,-0.0018017156339562726,-0.3162898213197628,-0.09323827069052346,-1.3205507,1.0,0.23791975387856384,-0.0015279626922444288,0.022172641909317305,-0.2422479036449306,False
5,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,1.5309901,1.0,0.2421583618056895,-0.04630436149610251,0.022172641909317305,0.007194993408566965,False
5,0.29517913450897076,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,2.3667898,1.0,0.04258694107405914,-0.016682508287180146,-0.14401696362362743,-0.5923327437284802,False
5,0.20079162928256103,-0.03252668584693236,-0.023252688216660253,0.08756416252251759,1.6815078,1.0,0.1939832783958755,-0.017515362743591063,0.022172641909317305,-0.044580497769151725,False
6,0.18190591021468305,-0.10540186471390868,-0.08385391606072079,0.00654024030211928,1.5492963,1.0,0.1939832783958755,0.007628580480890795,0.022172641909317305,0.019151229844359387,False
6,0.1190742757103771,0.012106576332798505,-0.10547418762042626,-0.4125015240183719,-0.09537768,1.0,0.25086003389468303,-0.0015279626922444288,0.27858245949323845,0.007194993408566965,False
6,0.1930871037885732,-0.0018017156339562726,0.251708084983461,0.2945011833217475,-0.26152673,1.0,0.15597842073067456,0.016398557856872296,0.1331153470721407,0.007194993408566965,False
6,0.1930871037885732,-0.018778556525873357,0.3455081179402024,-0.21940516796633291,-1.1416509,1.0,0.20099954602312217,-0.0015279626922444288,-0.010859835937866432,0.007194993408566965,False
6,0.2381457103205131,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,1.6479676,1.0,0.1939832783958755,0.04150760630970995,-0.12053205527576752,0.42621877316474516,False
6,0.09122188797242346,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.054893494,1.0,0.1284495015430947,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
7,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.32604343,1.0,0.1939832783958755,-0.0015279626922444288,-0.11247402096559772,0.18239958687836227,False
7,0.1930871037885732,0.020322554172311217,0.022631406660718445,0.35803898823895947,-0.7362889,1.0,0.0749140123396413,0.012265245367895939,-0.27512703399166866,-0.504058931434487,False
7,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-1.004016,1.0,0.18357598285978072,0.005431155624471202,-0.3056399345856412,-0.5747529694183535,False
7,0.1733130721530362,-0.0018017156339562726,0.022631406660718445,0.18008661746004004,0.22656447,1.0,0.09007417939713405,-0.0015279626922444288,0.12770163580478314,0.2710875228795271,False
7,0.22395850829768726,-0.0018017156339562726,0.2816294026366005,0.00654024030211928,-0.45067143,1.0,0.18403479932124425,0.04373141674311176,-0.052349593136532355,0.007194993408566965,False
7,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.7602337536388699,-0.5273695,1.0,0.23529090522564858,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
7,0.313197150482212,-0.031028552485362793,-0.03221976075709516,0.00654024030211928,0.30876642,1.0,0.336361971083058,-0.0026955870220518215,0.022172641909317305,0.007194993408566965,False
7,0.1930871037885732,0.019928919634178827,0.022631406660718445,0.00654024030211928,0.959097,1.0,0.1939832783958755,-0.02033215637008734,0.2848151409493998,0.007194993408566965,False
7,0.1930871037885732,-0.028717198828323357,0.7235755418208534,0.00654024030211928,0.5965612,1.0,0.1939832783958755,-0.0015279626922444288,-0.042475280609877694,0.007194993408566965,False
7,0.17883328839123835,0.044109955218054345,0.022631406660718445,0.00654024030211928,0.7691987,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
7,0.23691760102275417,-0.0018017156339562726,-0.11395111512279313,0.00654024030211928,-0.22366604,1.0,0.0969195142075787,-0.00898020298668248,0.022172641909317305,0.007194993408566965,False
8,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,-0.24493276814435536,1.3447232,1.0,0.17461686216007474,-0.0015279626922444288,0.022172641909317305,-0.3861210858404943,False
8,0.17820826193687006,0.043636891085067735,-0.17574920423310533,0.23480041077059066,0.7954891,1.0,0.25423264285206965,-0.03734276481101778,0.022172641909317305,0.007194993408566965,False
8,0.30509889873738155,-0.0018017156339562726,-0.275323275696566,0.00654024030211928,1.3816569,1.0,0.33130138700241374,-0.056371440894589536,0.0076956156913463095,0.3286513733490268,False
8,0.22980090453733631,0.015475370777117355,0.2816690321294379,-0.41991926097680476,0.62711847,1.0,0.1939832783958755,-0.025027416284127604,-0.03770907715666384,0.5196505412746802,False
8,0.1930871037885732,-0.014672489384944556,-0.17437818331055513,0.29593044466709584,-2.0354826,1.0,0.1939832783958755,-0.0170827050387139,-0.0008757159085820213,-0.3514241619021264,False
8,0.2990450273170149,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.983001,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.298314241156048,False
8,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,1.3186066,1.0,0.21646328898691936,-0.0030839460900633454,0.022172641909317305,0.007194993408566965,False
9,0.1524157765218385,-0.014913525252125755,0.022631406660718445,-0.16170431006678293,0.22538263,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.42828274897798774,False
9,0.2299841032462236,-0.0256148504379056,-0.07816052756016617,-0.31100868603516724,0.55149627,1.0,0.22408798329221694,-0.0015279626922444288,0.022172641909317305,0.14943272819655348,False
9,0.13139122817853324,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,0.31975508,1.0,0.1939832783958755,0.023650304181826117,0.022172641909317305,0.08456886225846608,False
9,0.26360437590531227,-0.035452772927706266,0.022631406660718445,0.044653012151871535,-1.1329911,1.0,0.1939832783958755,-0.023486293194012343,0.022172641909317305,0.007194993408566965,False
9,0.1930871037885732,-0.0018017156339562726,-0.06201778341226864,0.00654024030211928,-1.7973163,1.0,0.33162924433842894,-0.01881882570348554,0.007004382850510428,0.007194993408566965,False
9,0.1930871037885732,-0.014179362509801157,0.3767207889787449,0.026436207689064364,-0.3649956,1.0,0.20775240361662656,0.026290216330060002,0.000721586086907481,0.007194993408566965,False
9,0.28165400655822925,-0.021204920851206156,0.022631406660718445,-0.0347349889557875,-0.44595265,1.0,0.20277916494382217,-0.013691877420166925,0.022172641909317305,0.007194993408566965,False
10,0.17136607435612755,-0.0018017156339562726,-0.3836917872484771,0.00654024030211928,0.90785974,1.0,0.2880413589288555,0.014204600340087907,-0.13805727223040068,0.20348617275231687,False
10,0.1930871037885732,-0.0018017156339562726,0.04812333084116942,-0.8044732753839379,-0.3555571,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,-0.2784840101106699,False
10,0.1930871037885732,-0.04524023922573999,0.022631406660718445,0.02268833202687331,0.12522143,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
10,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,-0.23699951355176893,-0.95475936,1.0,0.4143105931114015,-0.0015279626922444288,0.33774558527177173,-0.486248427159099,False
10,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.8543022,1.0,0.09868109663644979,0.002241912805435361,0.14992979706561582,0.007194993408566965,False
10,0.2192897221066143,-0.011108151652411451,-0.034513106083759335,-0.14222587434236134,-1.0234798,1.0,0.1939832783958755,0.027080400371428687,0.022172641909317305,0.007194993408566965,False
10,0.3164025858345497,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.82212496,1.0,0.35370411410868885,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
10,0.22417295141048024,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,1.1641661,1.0,0.22944035743357133,0.058543818309578693,-0.03095526964634625,0.007194993408566965,False
11,0.1930871037885732,0.02277449767514016,-0.36670775779927073,0.00654024030211928,0.8679615,1.0,0.1939832783958755,0.022524795518917583,0.022172641909317305,0.007194993408566965,False
11,0.1930871037885732,-0.0018017156339562726,-0.05796648973630124,0.00654024030211928,-0.12880954,1.0,0.29393823951722287,-0.03277764213085673,0.10298078230631495,-0.5260056133928596,False
11,0.30181004063575173,-0.0018017156339562726,-0.12348043230878514,-0.3229711648224291,-0.9008687,1.0,0.14455551600825334,-0.008766554216183314,0.17224343838866707,-0.4394464243002494,False
11,0.1930871037885732,-0.034922154990350326,0.022631406660718445,0.00654024030211928,-0.04254818,1.0,0.2698891321512179,-0.03205437630354322,0.14261640966368302,0.055518948664277465,False
11,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,1.721483,1.0,0.23074264960770263,-0.0015279626922444288,0.022172641909317305,0.17252861026704241,False
11,0.2018436419133956,-0.018876858067414532,0.10474127423831812,-0.018456627280323958,-2.3688319,1.0,0.23379238652378775,-0.0015279626922444288,-0.004534781888514146,-0.5491551923210944,False
12,0.10893052899649648,-0.043675237917017246,0.022631406660718445,0.00654024030211928,1.7276034,1.0,0.1939832783958755,0.004083067859381215,-0.06757460647053386,0.007194993408566965,False
12,0.12156188758356391,0.003915497122655884,-0.009964782598097001,-0.8095591496237424,1.2390752,1.0,0.1939832783958755,-0.0015279626922444288,-0.11573455139361008,-0.04616531489093012,False
12,0.1930871037885732,0.006221224958853509,0.08467259848832201,-0.03499006119138809,0.34385246,1.0,0.1939832783958755,0.04092191802195302,0.022172641909317305,0.007194993408566965,False
12,0.07482617611841047,0.012713779841944849,0.1195946396662634,0.21778228066009755,-0.81900275,1.0,0.39297149195179704,-0.0015279626922444288,-0.09620065537737185,0.007194993408566965,False
12,0.12404159769546974,0.04487373588642679,0.022631406660718445,0.00654024030211928,0.42031148,1.0,0.05942875839998951,-0.0015279626922444288,0.022172641909317305,0.23349539103820624,False
12,0.2901787091065696,-0.0018017156339562726,0.15812483721998746,0.00654024030211928,0.38575363,1.0,0.2355895890736671,-0.04817081981143798,-0.29371565607856776,0.007194993408566965,False
13,0.1930871037885732,-0.00733327826779773,0.022631406660718445,-0.2407465971899402,0.5477618,1.0,0.1912066461992451,0.007581162941240336,-0.14874858983090908,-0.3090941127050491,False
13,0.10482433866543911,-0.0018017156339562726,-0.059495941083456766,0.01579994387205333,0.69533336,1.0,0.1939832783958755,-0.0015279626922444288,-0.001911119371863921,0.5359775890957078,False
13,0.2401880903923627,0.01296001250299715,-0.24067859719511409,0.00654024030211928,-0.6319833,1.0,0.3635711768511779,-0.014021262896294604,0.022172641909317305,0.41900605035102223,False
13,0.1930871037885732,-0.0012125547148747894,0.06069544212055479,-0.18659280086247276,2.6100636,1.0,0.1939832783958755,0.05775423944800278,0.022172641909317305,0.007194993408566965,False
13,0.19901857330028533,0.007897676339514274,-0.1907585098671566,0.00654024030211928,-1.4754072,1.0,0.1939832783958755,0.053800644398871826,-0.4059848089564476,0.43276125436617546,False
13,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.19671615178555082,-2.1867192,1.0,0.1939832783958755,-0.0015279626922444288,-0.015447074958478229,-0.545153288631145,False
13,0.3044719340611338,0.008292163691564006,0.022631406660718445,0.29691842262959994,-0.94666976,1.0,0.16256568852552816,-0.0126480156327636,0.022172641909317305,-0.27441393206752046,False
13,0.2959895956416323,-0.0018017156339562726,0.022631406660718445,-0.09586668340265235,1.3178655,1.0,0.11466979684195873,-0.0015279626922444288,0.18221540688828528,-0.02712795434616355,False
13,0.21439179438158296,-0.0018017156339562726,0.022631406660718445,0.35574701473005516,0.9375671,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
13,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-1.0745682,1.0,0.1939832783958755,-0.0015279626922444288,0.26118973907315196,0.007194993408566965,False
14,0.19180503443186375,-0.0018017156339562726,0.022631406660718445,0.4467458584608718,-0.04266289,1.0,0.28872800526152215,0.005334081248945735,0.12276697372581546,0.007194993408566965,False
14,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.508733330360983,-1.4023075,1.0,0.2551654409654046,-0.01064168284547626,0.022172641909317305,0.1346521880970145,False
14,0.3106006088216271,-0.02905360575358476,0.022631406660718445,0.22856440965077596,-1.8365566,1.0,0.2443747667519004,-0.0015279626922444288,0.022172641909317305,0.7772563798630102,False
14,0.1930871037885732,0.01247516224587181,0.022631406660718445,0.2353874805747139,2.0533774,1.0,0.285592833332976,0.014058083954414734,0.022172641909317305,0.007194993408566965,False
14,0.19389162428548903,-0.0010275250027664022,0.022631406660718445,0.00654024030211928,-0.21259773,1.0,0.1939832783958755,0.005924913564941221,0.022172641909317305,0.007194993408566965,False
15,0.12084437712104337,0.02572485916741686,0.2625151274450216,0.00654024030211928,0.43154448,1.0,0.25547803797179985,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
15,0.42965409460009973,-0.0018017156339562726,0.022631406660718445,-0.49907586956700034,0.6895645,1.0,0.1939832783958755,0.009975129759709551,0.32910534055265894,0.007194993408566965,False
15,0.27975039210284636,-0.05752326698695867,-0.011730709860384964,0.00654024030211928,-1.4144483,1.0,0.1939832783958755,0.035490049507072914,0.02566691983490663,0.007194993408566965,False
15,0.1930871037885732,-0.015983314156125368,-0.20859065326371304,-0.10222197414017492,-0.00033700466,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
15,0.269578657121472,-0.0018017156339562726,0.32074900378139026,0.00654024030211928,-1.8127819,1.0,0.26384078232605884,-0.0015279626922444288,0.022172641909317305,-0.045448137438567446,False
15,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.2428903,1.0,0.1939832783958755,-0.01011597088798275,0.16039112307373402,-1.110560253371096,False
15,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.54123515,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
15,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.2374205,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,-0.21988995526007307,False
15,0.1930871037885732,-0.011331826009843782,0.022631406660718445,-0.40885324537666945,0.2462098,1.0,0.1939832783958755,0.054974342140170954,0.022172641909317305,0.007194993408566965,False
15,0.15607834212474675,-0.06696101145856993,-0.06024143079186864,0.00654024030211928,-1.2893572,1.0,0.2560330040237905,-0.013870565268416834,-0.028069442265741765,-0.37064365134162025,False
15,0.24700085918143752,-0.03801393425221954,0.022631406660718445,0.00654024030211928,-0.12007773,1.0,0.1939832783958755,-0.0015279626922444288,0.13440481356689676,0.25748253539168625,False
16,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.6570958,1.0,0.1939832783958755,-0.05638112377127387,-0.017857212863349323,0.020421673293640176,False
16,0.14005967407121972,-0.0018017156339562726,0.2933199473849668,0.00654024030211928,1.1223011,1.0,0.14881580045346265,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
16,0.1930871037885732,-0.0018017156339562726,0.06889300309873347,0.00787559054941658,-1.630578,1.0,0.23333028014836998,-0.0028452602979859845,0.022172641909317305,0.007194993408566965,False
16,0.1930871037885732,-0.012412046491760111,-0.05345472450481378,0.00654024030211928,1.6665529,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
16,0.1930871037885732,-0.0018017156339562726,0.16737617403857316,0.00654024030211928,0.6693951,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,0.6786333877263352,False
17,0.1930871037885732,0.03356045055965135,-0.12416964891556123,0.00654024030211928,0.9275992,1.0,0.21783035383942895,-0.021584252402722694,0.022172641909317305,0.007194993408566965,False
17,0.20148066954649516,-0.003642243467040609,-0.396455129799264,-0.23956540136769922,1.010766,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,-0.049579060090989654,False
17,0.1853948823293916,-0.014511469995313386,0.022631406660718445,0.00654024030211928,0.8782172,1.0,0.2312814648270481,0.0674059873604849,-0.01236676702673321,-0.4489380923505993,False
17,0.31949273945225687,-0.0018017156339562726,0.022631406660718445,-0.07436459930684905,1.288351,1.0,0.25062209453080275,0.011463535402292209,0.022172641909317305,0.007194993408566965,False
17,0.27900849688135826,-0.009679433544695942,0.022631406660718445,0.22286540081637873,0.38208073,1.0,0.19280518475478106,0.017655348617597023,0.03168575484904889,0.007194993408566965,False
17,0.1930871037885732,0.0381376744648054,0.022631406660718445,-0.8922278807264202,0.10506451,1.0,0.1939832783958755,-0.025686666664530483,0.022172641909317305,0.007194993408566965,False
17,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.60246074,1.0,0.24162651458223783,-0.0015279626922444288,0.0626901718960478,0.507839707667209,False
17,0.09404958859732272,-0.03186242109567924,0.022631406660718445,0.00654024030211928,2.6389303,1.0,0.2053191859199731,-0.0005456271896278977,0.022172641909317305,0.48210077726417877,False
17,0.1930871037885732,-0.03938953751095575,0.022631406660718445,-0.08443744378698687,0.42728287,1.0,0.1939832783958755,0.01619968686955959,0.022172641909317305,0.794779918521405,False
17,0.1930871037885732,-0.011264039748472388,0.022631406660718445,0.00654024030211928,0.34364825,1.0,0.3157810761658893,0.020274087332561756,-0.13610009575962004,-0.2114936994678933,False
17,0.16976066931766792,-0.0018017156339562726,0.022631406660718445,-0.23849541291805504,0.5088241,1.0,0.1939832783958755,-0.0015279626922444288,0.022172641909317305,-0.5558957540511495,False
17,0.1930871037885732,0.023333215241569758,0.022631406660718445,-0.04337014333495727,-0.8273964,1.0,0.1939832783958755,0.005300208864375679,0.022172641909317305,0.26203887892953664,False
18,0.17351651387645148,-0.0012386108573743356,0.1559764498467505,-0.25330233796911644,-1.4574258,1.0,0.16433760307283274,0.015228850110483947,0.022172641909317305,0.007194993408566965,False
18,0.1930871037885732,0.0137407367891989,0.022631406660718445,-0.025141859023999628,-0.2806174,1.0,0.1939832783958755,-0.0015279626922444288,-0.042586156003758216,-0.6446099879541761,False
18,0.10156435443933069,-0.0018017156339562726,0.022631406660718445,0.00654024030211928,-0.7130749,1.0,0.24604127085777253,-0.0015279626922444288,0.15171629623247326,-0.24862045854208228,False
18,0.1930871037885732,-0.02886906782592285,0.14514208307360912,0.00654024030211928,-2.5512576,1.0,0.23208929948808096,0.04363248687586235,0.022172641909317305,-0.030886754862527666,False
18,0.3689796533316474,-0.0469310351722915,0.06655202747956117,0.00654024030211928,0.046955466,1.0,0.1939832783958755,-0.0015279626922444288,-0.22097829641972846,0.007194993408566965,False
19,0.1930871037885732,0.03334731520062916,0.022631406660718445,0.00654024030211928,-1.0721904,1.0,0.1939832783958755,0.04084795247611189,0.022172641909317305,0.007194993408566965,False
19,0.09547576871119147,-0.014573295729305522,0.022631406660718445,0.00654024030211928,0.3045505,1.0,0.1939832783958755,-0.0015279626922444288,0.3451177018162807,-0.5218319816738671,False
19,0.28754957554365773,-0.0018017156339562726,-0.08969235006144671,0.00654024030211928,1.2385279,1.0,0.1939832783958755,-0.0015279626922444288,0.14620186185244105,0.007194993408566965,False
19,0.21422726596951946,0.06701347162373594,-0.1731586182553289,0.00654024030211928,0.49136272,1.0,0.18285456314509346,-0.0015279626922444288,0.022172641909317305,0.6254669286321529,False
19,0.1930871037885732,-0.0018017156339562726,0.2385803923384875,-0.24607166268372124,1.8487536,1.0,0.1939832783958755,-0.04465326073273734,0.022172641909317305,0.007194993408566965,False
20,0.2618912053486288,-0.0018017156339562726,0.022631406660718445,0.18416660319416567,-0.25955284,1.0,0.1939832783958755,-0.0015279626922444288,-0.23647153575387006,0.007194993408566965,False
20,0.19410014584891624,-0.02098607386594802,-0.07628709532795544,0.00654024030211928,-1.3221424,1.0,0.23055531288795125,-0.028429155477726054,0.022172641909317305,0.48007192598421855,False
20,0.2187138440348223,-0.022027321668846106,0.13920968223419666,0.00654024030211928,-0.54769343,1.0,0.37921889812053955,-0.0015279626922444288,0.022172641909317305,0.007194993408566965,False
20,0.1930871037885732,-0.03602613898142265,-0.01305845837280089,0.00654024030211928,0.541445,1.0,0.1939832783958755,-0.05012895631581339,0.03276838324288248,0.1900171699860751,False
20,0.1930871037885732,-0.0018017156339562726,0.022631406660718445,-0.18270534896733967,-1.3129567,1.0,0.1939832783958755,0.01746903969567971,0.022172641909317305,0.007194993408566965,False
21,0.1930871037885732,-0.015172238340506013,0.10773318421854698,0.00654024030211928,-0.09750299,1.0,0.1939832783958755,0.009113384517758684,-0.051356771227347636,-0.6238908811351638,False
